,x,y,,max140,,140/135,140以上は140いかに変換
791,-45.12899549,0.195985486,,70.20065965,,72.80068408,72.80068408
792,-85.37992504,2.309384791,,132.8132167,,137.7322247,137.7322247
793,-45.12899549,0.195985486,,70.20065965,,72.80068408,72.80068408
794,-86.96634291,-0.253097849,,135.2809779,,140.2913845,139.7086155
795,-79.73451256,-0.151069468,,124.031464,,128.6252219,128.6252219
796,-85.2988856,1.966766878,,132.6871554,,137.6014945,137.6014945
797,-71.41077968,0.48411453,,111.0834351,,115.1976364,115.1976364
798,-69.05302797,-0.667270694,,107.4158213,,111.3941851,111.3941851
799,-86.25656736,1.771766625,,134.1768826,,139.1463968,139.1463968
800,-69.05302797,-0.667270694,,107.4158213,,111.3941851,111.3941851
801,-86.51735156,-0.552441345,,134.5825469,,139.5670857,139.5670857
802,-52.03094061,-0.421273671,,80.93701873,,83.93468609,83.93468609
803,-86.70779878,0.157983352,,134.8787981,,139.8743091,139.8743091
804,-68.20680909,-0.5941311,,106.0994808,,110.0290912,110.0290912
805,-78.44477367,1.304365634,,122.0252035,,126.5446555,126.5446555
806,-85.85081475,-3.937610155,,133.5457118,,138.4918493,138.4918493
807,-78.44477367,1.304365634,,122.0252035,,126.5446555,126.5446555
808,-86.1873432,0.106294341,,134.0692005,,139.0347264,139.0347264
809,-85.77141274,0.60629229,,133.4221976,,138.3637605,138.3637605
810,-86.6105748,-1.261139253,,134.7275608,,139.7174705,139.7174705
811,-67.52690599,0.084111232,,105.0418538,,108.9322928,108.9322928
812,-75.48259591,-0.474441351,,117.4173714,,121.7661629,121.7661629
813,-85.51415614,0.383149513,,133.0220207,,137.9487622,137.9487622
814,-75.48259591,-0.474441351,,117.4173714,,121.7661629,121.7661629
815,-85.66050194,0.059591249,,133.2496697,,138.1848427,138.1848427
816,-85.69272324,1.440841323,,133.2997917,,138.236821,138.236821
817,-85.93011393,-0.055627843,,133.6690661,,138.6197723,138.6197723
818,-65.50780047,-0.383509853,,101.901023,,105.675135,105.675135
819,-81.94977997,1.121562985,,127.4774355,,132.198822,132.198822
820,-86.32674719,0.245604423,,134.2860512,,139.2596087,139.2596087
821,-81.94977997,1.121562985,,127.4774355,,132.198822,132.198822
822,-86.04901594,-0.560757868,,133.8540248,,138.8115813,138.8115813
823,-67.63297511,-0.269936894,,105.2068502,,109.1034002,109.1034002
824,-86.15909756,-1.326918473,,134.0252629,,138.9891615,138.9891615
825,-79.35652898,0.154727566,,123.4434895,,128.0154706,128.0154706
826,-80.16650939,-1.076616081,,124.703459,,129.3221056,129.3221056
827,-86.5019658,-1.154249799,,134.5586135,,139.5422659,139.5422659
828,-80.16650939,-1.076616081,,124.703459,,129.3221056,129.3221056
829,-86.87704548,0.522197902,,135.1420708,,140.1473327,139.8526673
830,-70.45644891,1.318913884,,109.5989205,,113.6581398,113.6581398
831,-86.31756388,0.527026435,,134.271766,,139.2447944,139.2447944
832,-44.81409317,-1.294072326,,69.7108116,,72.29269351,72.29269351
833,-81.29931869,0.589881672,,126.4656068,,131.1495182,131.1495182
834,-86.73038894,-0.450364666,,134.9139383,,139.9107508,139.9107508
835,-81.29931869,0.589881672,,126.4656068,,131.1495182,131.1495182
836,-84.71377857,-1.587290452,,131.7769889,,136.6576181,136.6576181
837,-61.11269734,0.811598879,,95.06419586,,98.585092,98.585092
838,-86.03866326,0.630432545,,133.8379206,,138.7948806,138.7948806
839,-83.98249115,0.338754065,,130.6394307,,135.4779281,135.4779281
840,-74.18470885,1.579752599,,115.398436,,119.6724521,119.6724521
841,-84.59916077,-0.378198638,,131.5986945,,136.4727202,136.4727202
842,-74.18470885,1.579752599,,115.398436,,119.6724521,119.6724521
843,-86.44908641,0.28296964,,134.4763566,,139.4569624,139.4569624
844,-89.05672791,0.425439046,,138.5326879,,143.6635282,136.3364718
845,-86.46065595,-0.545062761,,134.4943537,,139.4756261,139.4756261
846,-74.47514685,1.096599347,,115.8502284,,120.1409776,120.1409776
847,-72.37611306,-0.718750166,,112.5850648,,116.754882,116.754882
848,-84.27491676,0.919557905,,131.094315,,135.94966,135.94966
849,-72.37611306,-0.718750166,,112.5850648,,116.754882,116.754882
850,-85.66710077,0.182602616,,133.2599345,,138.1954876,138.1954876
851,-71.46093841,1.18621951,,111.1614597,,115.2785508,115.2785508
852,-87.41525303,-1.213224151,,135.9792825,,141.0155522,138.9844478
853,-44.29185262,-1.667026581,,68.89843742,,71.4502314,71.4502314
854,-40.03683723,0.275098793,,62.27952458,,64.58617364,64.58617364
855,-86.36798395,0.218386488,,134.3501973,,139.3261305,139.3261305
856,-40.03683723,0.275098793,,62.27952458,,64.58617364,64.58617364
857,-86.48904737,-0.081180728,,134.5385181,,139.5214262,139.5214262
858,-78.02941887,1.366341531,,121.379096,,125.8746181,125.8746181
859,-86.02451685,0.119664731,,133.8159151,,138.7720601,138.7720601
860,-79.11277447,0.274100709,,123.0643158,,127.6222534,127.6222534
861,-77.97900273,0.35738217,,121.3006709,,125.7932883,125.7932883
862,-85.89424036,0.069067279,,133.6132628,,138.5619022,138.5619022
863,-77.97900273,0.35738217,,121.3006709,,125.7932883,125.7932883
864,-86.62176047,1.069130275,,134.7449607,,139.7355148,139.7355148
865,-77.20404806,0.222421264,,120.0951859,,124.5431557,124.5431557
866,-86.02820688,4.641340983,,133.8216552,,138.7780128,138.7780128
867,-45.49183408,-0.016541606,,70.76507524,,73.38600395,73.38600395
868,-69.22254668,0.141462693,,107.6795171,,111.6676474,111.6676474
869,-86.6742221,0.181376213,,134.8265677,,139.8201443,139.8201443
870,-69.22254668,0.141462693,,107.6795171,,111.6676474,111.6676474
871,-86.13024059,0.050117402,,133.9803742,,138.9426103,138.9426103
872,-82.35352119,0.614418073,,128.1054774,,132.8501247,132.8501247
873,-86.30512718,0.198766743,,134.2524201,,139.224732,139.224732
874,-80.37053722,1.255185341,,125.0208357,,129.651237,129.651237
875,-79.2505592,-0.457526317,,123.2786476,,127.8445234,127.8445234
876,-86.02298379,-2.216739931,,133.8135303,,138.769587,138.769587
877,-79.2505592,-0.457526317,,123.2786476,,127.8445234,127.8445234
878,-84.95414298,-0.134237259,,132.1508891,,137.0453665,137.0453665
879,-68.19152845,0.688506827,,106.0757109,,110.0044409,110.0044409
880,-85.46242859,0.536465935,,132.9415556,,137.8653169,137.8653169
881,-89.12806806,-1.222402828,,138.6436614,,143.7786118,136.2213882
882,-48.60278393,-0.458597123,,75.60433056,,78.40449095,78.40449095
883,-85.94531986,0.043607527,,133.6927198,,138.644302,138.644302
884,-48.60278393,-0.458597123,,75.60433056,,78.40449095,78.40449095
885,-87.52385439,0.934824058,,136.1482179,,141.1907445,138.8092555
886,-45.2826773,0.614422164,,70.43972024,,73.04859877,73.04859877
887,-85.16186812,0.053816952,,132.4740171,,137.3804622,137.3804622
888,-78.12261371,0.216008633,,121.5240658,,126.0249571,126.0249571
889,-49.93832374,0.536935638,,77.68183694,,80.55894201,80.55894201
890,-85.74531237,-1.816918558,,133.381597,,138.3216561,138.3216561
891,-49.93832374,0.536935638,,77.68183694,,80.55894201,80.55894201
892,-85.65259861,0.162848773,,133.2373756,,138.1720932,138.1720932
893,-83.5432001,0.300975465,,129.956089,,134.7692775,134.7692775
894,-85.18741174,0.511989455,,132.5137516,,137.4216683,137.4216683
895,-72.90473695,0.407057395,,113.4073686,,117.6076415,117.6076415
896,-88.51472065,-1.220315848,,137.6895655,,142.789179,137.210821
897,-86.08053704,0.714732846,,133.9030576,,138.8624301,138.8624301
898,-88.51472065,-1.220315848,,137.6895655,,142.789179,137.210821
899,-86.04783881,-1.049422873,,133.8521937,,138.8096824,138.8096824
900,-86.0444226,-0.522500201,,133.8468796,,138.8041714,138.8041714
901,-85.65106009,0.389114394,,133.2349824,,138.1696114,138.1696114
902,-77.58834231,-1.171761213,,120.6929769,,125.1630872,125.1630872
903,-70.50433788,0.457652886,,109.6734145,,113.7353928,113.7353928
904,-84.25631061,0.249456471,,131.0653721,,135.9196451,135.9196451
905,-70.50433788,0.457652886,,109.6734145,,113.7353928,113.7353928
906,-85.35197159,0.737003601,,132.7697336,,137.6871311,137.6871311
907,-70.67814791,-0.990866269,,109.9437856,,114.0157777,114.0157777
908,-85.7232358,1.627752998,,133.3472557,,138.2860429,138.2860429
909,-78.55997895,0.579195557,,122.2044117,,126.730501,126.730501
910,-57.08734065,-0.10573903,,88.80252989,,92.09151248,92.09151248
911,-85.66353998,-0.751444819,,133.2543955,,138.1897435,138.1897435
912,-57.08734065,-0.10573903,,88.80252989,,92.09151248,92.09151248
913,-85.86824534,-0.026371968,,133.5728261,,138.5199678,138.5199678
914,-74.52040911,0.014745285,,115.9206364,,120.2139933,120.2139933
915,-85.78672784,-0.329530956,,133.4460211,,138.3884663,138.3884663
916,-48.34410749,1.103710658,,75.20194499,,77.98720221,77.98720221
917,-79.21074598,0.19312159,,123.216716,,127.7802981,127.7802981
918,-86.34046354,-0.112279698,,134.3073877,,139.2817354,139.2817354
919,-79.21074598,0.19312159,,123.216716,,127.7802981,127.7802981
920,-85.92646153,-1.832981051,,133.6633846,,138.6138803,138.6138803
921,-83.59765081,-0.095150388,,130.0407902,,134.8571158,134.8571158
922,-86.74445521,0.130886201,,134.9358192,,139.9334421,139.9334421
923,-64.29212255,0.107938116,,100.0099684,,103.7140413,103.7140413
924,-83.00151429,0.226298161,,129.1134667,,133.8954469,133.8954469
925,-87.07383301,-3.145322239,,135.4481847,,140.4647841,139.5352159
926,-83.00151429,0.226298161,,129.1134667,,133.8954469,133.8954469
927,-86.04409657,0.726034945,,133.8463724,,138.8036455,138.8036455
928,-84.5127353,-0.598149973,,131.4642549,,136.3333014,136.3333014
929,-85.93739073,0.229739119,,133.6803856,,138.631511,138.631511
930,-62.49480346,-0.521341955,,97.21413872,,100.8146624,100.8146624
931,-68.46473659,0.212470858,,106.5007014,,110.4451718,110.4451718
932,-88.40092189,-1.114429072,,137.5125452,,142.6056024,137.3943976
933,-68.46473659,0.212470858,,106.5007014,,110.4451718,110.4451718
934,-85.82230894,-1.596740835,,133.5013695,,138.4458647,138.4458647
935,-69.46749224,0.39849399,,108.0605435,,112.0627859,112.0627859
936,-86.34826773,0.390750101,,134.3195276,,139.2943249,139.2943249
937,-83.2888061,-1.154023018,,129.560365,,134.358897,134.358897
938,-44.99705352,0.058632028,,69.99541658,,72.58783942,72.58783942
939,-85.89298206,-0.37022539,,133.6113054,,138.5598723,138.5598723
940,-44.99705352,0.058632028,,69.99541658,,72.58783942,72.58783942
941,-85.63018823,-0.826602083,,133.202515,,138.1359415,138.1359415
942,-81.78340282,0.578116511,,127.2186266,,131.9304276,131.9304276
943,-85.86058316,-0.105172528,,133.5609071,,138.5076074,138.5076074
944,-71.25020482,1.180612573,,110.8336519,,114.938602,114.938602
945,-66.26268593,0.579724186,,103.0752892,,106.8928925,106.8928925
946,-85.44820818,-0.169465139,,132.919435,,137.842377,137.842377
947,-66.26268593,0.579724186,,103.0752892,,106.8928925,106.8928925
948,-88.67141434,0.551404431,,137.9333112,,143.0419524,136.9580476
949,-68.29862937,1.161964271,,106.2423124,,110.1772129,110.1772129
950,-86.2703333,-1.980039571,,134.1982962,,139.1686035,139.1686035
951,-70.78000435,0.348118841,,110.102229,,114.1800893,114.1800893
952,-44.52833031,0.088921121,,69.26629159,,71.8317098,71.8317098
953,-85.84651053,1.869313016,,133.5390164,,138.4849059,138.4849059
954,-44.52833031,0.088921121,,69.26629159,,71.8317098,71.8317098
955,-85.8821621,0.099643111,,133.5944744,,138.5424179,138.5424179
956,-57.92875821,0.003290955,,90.11140166,,93.44886098,93.44886098
957,-85.99238508,3.843364454,,133.7659323,,138.7202261,138.7202261
958,-47.71684863,-1.020387239,,74.22620898,,76.97532783,76.97532783
959,-82.65819721,-0.018484672,,128.5794179,,133.3416186,133.3416186
960,-85.87358587,0.844454939,,133.5811336,,138.528583,138.528583
961,-82.65819721,-0.018484672,,128.5794179,,133.3416186,133.3416186
962,-86.17803925,-0.6966427,,134.0547277,,139.0197176,139.0197176
963,-50.82405025,0.508177933,,79.05963372,,81.9877683,81.9877683
964,-87.19740745,-0.281937425,,135.6404116,,140.6641305,139.3358695
965,-73.7167569,0.148508289,,114.6705107,,118.9175667,118.9175667
966,-72.57385634,-0.651538625,,112.8926654,,117.0738752,117.0738752
967,-88.98173746,0.397830436,,138.416036,,143.5425559,136.4574441
968,-72.57385634,-0.651538625,,112.8926654,,117.0738752,117.0738752
969,-85.93183846,-0.377368579,,133.6717487,,138.6225542,138.6225542
970,-74.8693133,0.23573551,,116.4633762,,120.7768346,120.7768346
971,-86.02836906,0.674823041,,133.8219074,,138.7782743,138.7782743
972,-71.96492114,-0.628476647,,111.9454329,,116.09156,116.09156
973,-69.30533577,-1.428388757,,107.8083001,,111.8012001,111.8012001
974,-86.14548848,0.140203513,,134.0040932,,138.9672078,138.9672078
975,-69.30533577,-1.428388757,,107.8083001,,111.8012001,111.8012001
976,-85.4231841,-0.274554286,,132.8805086,,137.8020089,137.8020089
977,-62.94590921,0.403933023,,97.91585878,,101.5423721,101.5423721
978,-85.97543913,2.479520487,,133.739572,,138.6928895,138.6928895
979,-61.24865212,0.085494112,,95.27568107,,98.80441,98.80441
980,-69.82781475,0.149146775,,108.6210452,,112.6440469,112.6440469
981,-86.53398396,-0.100863642,,134.6084195,,139.5939165,139.5939165
982,-69.82781475,0.149146775,,108.6210452,,112.6440469,112.6440469
983,-84.71801017,0.959636063,,131.7835714,,136.6644444,136.6644444
984,-84.72874903,0.20288661,,131.8002763,,136.681768,136.681768
985,-84.46118499,-3.636647496,,131.3840655,,136.250142,136.250142
986,-60.72248837,-0.785637437,,94.45720412,,97.95561909,97.95561909
987,-75.94862382,-0.467615669,,118.1423037,,122.5179446,122.5179446
988,-85.04657879,-0.109096057,,132.2946781,,137.194481,137.194481
989,-75.94862382,-0.467615669,,118.1423037,,122.5179446,122.5179446
990,-86.06885136,-0.084492852,,133.8848799,,138.8435792,138.8435792
991,-56.24693031,0.269991608,,87.49522492,,90.73578881,90.73578881
992,-85.68364008,1.262563162,,133.2856623,,138.2221683,138.2221683
993,-70.91840785,-0.150018222,,110.3175233,,114.4033575,114.4033575
994,-85.63294352,1.001952572,,133.206801,,138.1403862,138.1403862
995,-86.44527734,2.745615656,,134.4704314,,139.4508177,139.4508177
996,-85.63294352,1.001952572,,133.206801,,138.1403862,138.1403862
997,-85.54980447,-0.309978523,,133.0774736,,138.0062689,138.0062689
998,-63.700694,-0.32580611,,99.08996845,,102.7599673,102.7599673
999,-88.14507764,-0.139157284,,137.1145652,,142.1928824,137.8071176
1000,-68.99989244,-0.324608899,,107.333166,,111.3084684,111.3084684
1001,-79.58246365,-0.458024593,,123.7949435,,128.3799414,128.3799414
1002,-85.52006163,0.330946315,,133.031207,,137.9582887,137.9582887
1003,-79.58246365,-0.458024593,,123.7949435,,128.3799414,128.3799414
1004,-87.0197961,-0.866322314,,135.3641273,,140.3776135,139.6223865
1005,-63.10263128,0.139922461,,98.15964866,,101.7951912,101.7951912
1006,-85.69505047,0.363493644,,133.3034118,,138.2405752,138.2405752
1007,-60.72915088,-0.166544264,,94.46756804,,97.96636686,97.96636686
1008,-49.48629326,-0.157214306,,76.97867841,,79.82974057,79.82974057
1009,-86.42178352,-0.885479566,,134.4338855,,139.4129183,139.4129183
1010,-49.48629326,-0.157214306,,76.97867841,,79.82974057,79.82974057
1011,-85.52698339,-0.198520094,,133.0419742,,137.9694547,137.9694547
1012,-58.24012273,0.589174635,,90.59574647,,93.95114449,93.95114449
1013,-86.50177317,0.013590965,,134.5583138,,139.5419551,139.5419551
1014,-75.14986268,0.086782581,,116.8997864,,121.2294081,121.2294081
1015,-85.65983486,0.509055197,,133.248632,,138.1837665,138.1837665
1016,-86.88648042,-0.158625001,,135.1567473,,140.1625528,139.8374472
1017,-85.65983486,0.509055197,,133.248632,,138.1837665,138.1837665
1018,-86.12960496,0.105058173,,133.9793855,,138.941585,138.941585
1019,-82.85832576,0.452314237,,128.890729,,133.6644597,133.6644597
1020,-85.77567577,0.775722744,,133.428829,,138.3706375,138.3706375
1021,-77.48411519,0.231891486,,120.5308458,,124.9949512,124.9949512
1022,-64.82521168,-0.647639988,,100.8392182,,104.5740041,104.5740041
1023,-87.70962304,1.479016698,,136.4371914,,141.4904207,138.5095793
1024,-64.82521168,-0.647639988,,100.8392182,,104.5740041,104.5740041
1025,-89.61565571,-0.914680545,,139.4021311,,144.565173,135.434827
1026,-75.87857322,0.852755256,,118.0333361,,122.4049411,122.4049411
1027,-86.00484209,1.422638761,,133.7853099,,138.7403214,138.7403214
1028,-49.30490567,1.722218069,,76.69651992,,79.53713177,79.53713177
1029,-71.12785336,-0.566755065,,110.6433274,,114.7412284,114.7412284
1030,-85.98587897,0.006486522,,133.7558117,,138.7097307,138.7097307
1031,-71.12785336,-0.566755065,,110.6433274,,114.7412284,114.7412284
1032,-86.23688907,-2.276317113,,134.1462719,,139.1146523,139.1146523
1033,-55.25210889,1.193990888,,85.94772494,,89.13097401,89.13097401
1034,-87.05646875,0.447242247,,135.4211736,,140.4367726,139.5632274
1035,-84.36502358,0.449569373,,131.2344811,,136.0950174,136.0950174
1036,-56.86648172,0.132488548,,88.45897156,,91.73522977,91.73522977
1037,-85.27442798,-0.29240564,,132.6491102,,137.5620402,137.5620402
1038,-56.86648172,0.132488548,,88.45897156,,91.73522977,91.73522977
1039,-86.88828709,-2.157981019,,135.1595577,,140.1654672,139.8345328
1040,-69.45692213,0.874051585,,108.0441011,,112.0457345,112.0457345
1041,-87.03882504,-0.230761891,,135.3937278,,140.4083103,139.5916897
1042,-69.01244504,0.895704572,,107.3526923,,111.3287179,111.3287179
1043,-85.02652267,0.072313079,,132.2634797,,137.1621271,137.1621271
1044,-86.1108101,-0.430795668,,133.950149,,138.9112656,138.9112656
1045,-85.02652267,0.072313079,,132.2634797,,137.1621271,137.1621271
1046,-86.65417078,-0.017849251,,134.7953768,,139.7877982,139.7877982
1047,-79.08841461,0.060212679,,123.0264227,,127.5829569,127.5829569
1048,-85.43991992,-0.000790715,,132.9065421,,137.8290066,137.8290066
1049,-72.35567762,0.479736492,,112.5532763,,116.7219162,116.7219162
1050,-73.1074751,0.293042205,,113.722739,,117.9346923,117.9346923
1051,-85.67525678,0.401837211,,133.2726217,,138.2086447,138.2086447
1052,-73.1074751,0.293042205,,113.722739,,117.9346923,117.9346923
1053,-86.20159039,-0.063669342,,134.0913628,,139.0577096,139.0577096
1054,-49.00684806,0.922533471,,76.23287476,,79.05631457,79.05631457
1055,-85.97759122,-0.401374843,,133.7429197,,138.6963612,138.6963612
1056,-71.29694762,-0.34139869,,110.906363,,115.0140061,115.0140061
1057,-66.09878052,-0.547780623,,102.8203252,,106.6284854,106.6284854
1058,-85.36470053,0.578297308,,132.7895342,,137.7076651,137.7076651
1059,-66.09878052,-0.547780623,,102.8203252,,106.6284854,106.6284854
1060,-85.80203067,0.131901106,,133.4698255,,138.4131524,138.4131524
1061,-73.26930346,-0.272802762,,113.974472,,118.1957487,118.1957487
1062,-86.81117546,-0.976407638,,135.0396063,,140.0410732,139.9589268
1063,-66.99558536,-0.200728722,,104.215355,,108.075183,108.075183
1064,-83.8401325,0.806173043,,130.4179839,,135.2482796,135.2482796
1065,-84.92674247,0.460586311,,132.1082661,,137.0011648,137.0011648
1066,-83.8401325,0.806173043,,130.4179839,,135.2482796,135.2482796
1067,-86.71748547,-1.987889717,,134.8938663,,139.8899354,139.8899354
1068,-79.43078456,-0.730179058,,123.5589982,,128.1352574,128.1352574
1069,-87.45570973,-0.163085485,,136.0422151,,141.0808157,138.9191843
1070,-79.02012374,0.881924527,,122.9201925,,127.4727922,127.4727922
1071,-78.5168017,-0.754725885,,122.1372471,,126.6608488,126.6608488
1072,-86.38189565,0.061941588,,134.3718377,,139.3485724,139.3485724
1073,-78.5168017,-0.754725885,,122.1372471,,126.6608488,126.6608488
1074,-85.82457641,-1.147342815,,133.5048966,,138.4495224,138.4495224
1075,-51.34600727,0.508427866,,79.87156686,,82.82977304,82.82977304
1076,-88.48760511,0.029608973,,137.6473857,,142.745437,137.254563
1077,-64.45168939,0.011259457,,100.2581835,,103.9714496,103.9714496
1078,-84.28891781,0.754291552,,131.1160944,,135.972246,135.972246
1079,-85.69301764,-1.487532648,,133.3002497,,138.237296,138.237296
1080,-84.28891781,0.754291552,,131.1160944,,135.972246,135.972246
1081,-85.57363901,-0.098869921,,133.1145496,,138.0447181,138.0447181
1082,-42.58069471,-0.53228696,,66.23663621,,68.68984496,68.68984496
1083,-85.86144226,1.252471523,,133.5622435,,138.5089933,138.5089933
1084,-77.64278128,-0.698534269,,120.7776598,,125.2509065,125.2509065
1085,-78.42579996,-1.392653677,,121.9956888,,126.5140476,126.5140476
1086,-86.56586768,0.232605317,,134.6580164,,139.6453503,139.6453503
1087,-78.42579996,-1.392653677,,121.9956888,,126.5140476,126.5140476
1088,-85.92316615,-0.183045199,,133.6582585,,138.6085644,138.6085644
1089,-50.42533931,1.539129831,,78.4394167,,81.34458028,81.34458028
1090,-86.82622225,-0.072686366,,135.0630124,,140.0653462,139.9346538
1091,-65.86899779,-0.762346437,,102.4628855,,106.2578072,106.2578072
1092,-83.29999712,-0.155111727,,129.5777733,,134.3769501,134.3769501
1093,-86.9937996,-2.19980618,,135.3236883,,140.3356768,139.6643232
1094,-83.29999712,-0.155111727,,129.5777733,,134.3769501,134.3769501
1095,-87.56603603,0.139080972,,136.2138338,,141.2587906,138.7412094
1096,-86.09633533,1.179522479,,133.9276327,,138.8879154,138.8879154
1097,-86.08934345,-0.233794684,,133.9167565,,138.8766364,138.8766364
1098,-88.3835891,-0.087120388,,137.485583,,142.5776416,137.4223584
1099,-72.5939024,0.273472564,,112.9238482,,117.1062129,117.1062129
1100,-85.47204532,-0.581385628,,132.9565149,,137.8808303,137.8808303
1101,-72.5939024,0.273472564,,112.9238482,,117.1062129,117.1062129
1102,-85.88981574,1.520281396,,133.60638,,138.5547644,138.5547644
1103,-76.67033743,-0.09842642,,119.2649693,,123.6821904,123.6821904
1104,-86.1679165,0.090634421,,134.0389812,,139.0033879,139.0033879
1105,-74.19395338,1.795554968,,115.4128164,,119.6873652,119.6873652
1106,-76.28044905,-0.036425933,,118.6584763,,123.0532347,123.0532347
1107,-84.67367757,0.369341693,,131.7146095,,136.5929284,136.5929284
1108,-76.28044905,-0.036425933,,118.6584763,,123.0532347,123.0532347
1109,-85.70149174,0.245758859,,133.3134316,,138.2509661,138.2509661
1110,-54.52875274,0.110175607,,84.82250426,,87.96407849,87.96407849
1111,-85.05628977,0.778204106,,132.3097841,,137.2101465,137.2101465
1112,-64.92590664,-0.657643959,,100.9958548,,104.736442,104.736442
1113,-77.18971398,0.126645371,,120.0728884,,124.5200324,124.5200324
1114,-86.08698888,0.206439449,,133.9130938,,138.872838,138.872838
1115,-77.18971398,0.126645371,,120.0728884,,124.5200324,124.5200324
1116,-82.80766048,-1.859235731,,128.8119163,,133.582728,133.582728
1117,-69.10337886,0.247266769,,107.4941449,,111.4754095,111.4754095
1118,-86.02022608,0.719402014,,133.8092406,,138.7651384,138.7651384
1119,-66.02800313,0.268563104,,102.7102271,,106.5143096,106.5143096
1120,-44.30036169,0.138465071,,68.91167374,,71.46395795,71.46395795
1121,-86.62155618,-0.651084067,,134.7446429,,139.7351852,139.7351852
1122,-44.30036169,0.138465071,,68.91167374,,71.46395795,71.46395795
1123,-85.56139917,0.044134213,,133.0955098,,138.0249731,138.0249731
1124,-76.8916432,-0.524859324,,119.6092228,,124.039194,124.039194
1125,-85.65960599,0.40881444,,133.248276,,138.1833973,138.1833973
1126,-56.09510979,-0.994824509,,87.25905967,,90.49087669,90.49087669
1127,-62.35408838,0.834152499,,96.9952486,,100.5876652,100.5876652
1128,-87.08527276,1.263310329,,135.4659799,,140.4832384,139.5167616
1129,-62.35408838,0.834152499,,96.9952486,,100.5876652,100.5876652
1130,-85.33619687,-4.580562477,,132.7451951,,137.6616838,137.6616838
1131,-55.97797213,0.314793455,,87.07684553,,90.30191388,90.30191388
1132,-85.88259999,0.417393077,,133.5951555,,138.5431242,138.5431242
1133,-54.20901044,0.723600031,,84.32512736,,87.44828023,87.44828023
1134,-62.74648256,0.8906918,,97.60563954,,101.2206632,101.2206632
1135,-86.10488566,-1.553337331,,133.9409332,,138.9017085,138.9017085
1136,-62.74648256,0.8906918,,97.60563954,,101.2206632,101.2206632
1137,-85.39752456,-0.670596525,,132.8405938,,137.7606158,137.7606158
1138,-77.84111689,-0.241594527,,121.0861818,,125.5708552,125.5708552
1139,-86.15964051,0.106862718,,134.0261075,,138.9900374,138.9900374
1140,-75.38173964,-0.506542704,,117.2604839,,121.6034648,121.6034648
1141,-74.4392006,-1.47770213,,115.794312,,120.0829902,120.0829902
1142,-85.82217577,-0.221893585,,133.5011623,,138.4456498,138.4456498
1143,-74.4392006,-1.47770213,,115.794312,,120.0829902,120.0829902
1144,-86.39575152,0.04846901,,134.3933912,,139.3709242,139.3709242
1145,-68.13468391,-0.203726819,,105.9872861,,109.9127411,109.9127411
1146,-86.1422902,-3.507973991,,133.9991181,,138.9620484,138.9620484
1147,-58.71612336,-0.5629058,,91.33619189,,94.71901381,94.71901381
1148,-60.17463325,0.555634601,,93.60498506,,97.07183636,97.07183636
1149,-85.91284414,-0.741243778,,133.642202,,138.5919132,138.5919132
1150,-60.17463325,0.555634601,,93.60498506,,97.07183636,97.07183636
1151,-86.1835075,-1.113083189,,134.0632339,,139.0285389,139.0285389
1152,-70.52629589,-0.23725448,,109.7075714,,113.7708148,113.7708148
1153,-85.94756807,-0.31644292,,133.696217,,138.6479287,138.6479287
1154,-60.68024505,0.031532453,,94.39149229,,97.88747349,97.88747349
1155,-66.72422514,1.377160517,,103.7932391,,107.6374331,107.6374331
1156,-86.61920603,0.020713088,,134.7409872,,139.7313941,139.7313941
1157,-66.72422514,1.377160517,,103.7932391,,107.6374331,107.6374331
1158,-86.00739737,-1.734876522,,133.7892848,,138.7444435,138.7444435
1159,-67.43669784,0.097023367,,104.90153,,108.7867719,108.7867719
1160,-85.3754538,0.05254808,,132.8062615,,137.7250119,137.7250119
1161,-81.61695957,0.428750048,,126.9597149,,131.6619266,131.6619266
1162,-60.78277537,0.42537346,,94.55098391,,98.0528722,98.0528722
1163,-84.2180792,-0.284852924,,131.005901,,135.8579714,135.8579714
1164,-60.78277537,0.42537346,,94.55098391,,98.0528722,98.0528722
1165,-86.10874231,0.089472493,,133.9469325,,138.90793,138.90793
1166,-75.82208798,0.711360465,,117.9454702,,122.3138209,122.3138209
1167,-87.5247356,0.608512909,,136.1495887,,141.1921661,138.8078339
1168,-54.29591972,0.539399667,,84.46031956,,87.58847954,87.58847954
1169,-48.6568115,0.262614998,,75.68837345,,78.49164654,78.49164654
1170,-85.83079311,-2.034143652,,133.5145671,,138.4595511,138.4595511
1171,-48.6568115,0.262614998,,75.68837345,,78.49164654,78.49164654
1172,-85.53393756,-1.057336516,,133.0527918,,137.980673,137.980673
1173,-76.45626427,0.772208007,,118.9319666,,123.3368543,123.3368543
1174,-87.20452473,-0.16512499,,135.6514829,,140.6756119,139.3243881
1175,-66.42968697,0.046105433,,103.3350686,,107.1622934,107.1622934
1176,-46.17303224,0.510801015,,71.82471682,,74.48489152,74.48489152
1177,-85.56554125,-0.754446656,,133.1019531,,138.0316551,138.0316551
1178,-46.17303224,0.510801015,,71.82471682,,74.48489152,74.48489152
1179,-86.44020825,0.806418412,,134.4625462,,139.4426405,139.4426405
1180,-76.38285328,-0.114176589,,118.8177718,,123.21843,123.21843
1181,-86.34626726,-1.761795713,,134.3164157,,139.2910978,139.2910978
1182,-42.62220409,0.371011721,,66.30120636,,68.7568066,68.7568066
